name	alternative_names	osm_type	osm_id	class	type	lon	lat	place_rank	importance	street	city	county	state	country	country_code	display_name	west	south	east	north	wikidata	wikipedia
Усть-Уда		way	173719794	place	town	103.03324821655293	54.17291675624041	18	0.3		Усть-Удинское городское поселение	Усть-Удинский район	Irkutsk Oblast	Russia	ru	Усть-Уда, Усть-Удинское городское поселение, Усть-Удинский район, Irkutsk Oblast, Siberian Federal District	103.01004257202294	54.15881705399807	103.05766997077836	54.18743379344176		
Усть-Тарка		way	111293723	place	town	75.70086027247925	55.56785479150589	18	0.3			Ust-Tarksky District	Novosibirsk Oblast	Russia	ru	Усть-Тарка, Ust-Tarksky District, Novosibirsk Oblast, Siberian Federal District	75.66692845400772	55.55187737531461	75.7282188578502	55.58353029154487		
Усть-Ордынский		way	161016778	place	town	104.73161106787667	52.80738910092066	18	0.3			Эхирит-Булагатский район	Irkutsk Oblast	Russia	ru	Усть-Ордынский, Эхирит-Булагатский район, Усть-Ордынский Бурятский округ, Irkutsk Oblast, Siberian Federal District	104.69842827136506	52.78026974656935	104.77947867666296	52.83453863012336		
Усть-Кулом		relation	3947301	place	town	53.70633244192916	61.69206548123444	18	0.3		сельское поселение Усть-Кулом	Ust-Kulomsky District	Komi Republic	Russia	ru	Усть-Кулом, сельское поселение Усть-Кулом, Ust-Kulomsky District, Komi Republic, Northwestern Federal District	53.647327254631335	61.67563816639027	53.77451014625371	61.708628499090935		
Усть-Кишерть		relation	1539720	place	town	57.24082014742875	57.359292805243186	18	0.3		Усть-Кишертское сельское поселение	Кишертский район	Perm Krai	Russia	ru	Усть-Кишерть, Усть-Кишертское сельское поселение, Кишертский район, Perm Krai, Volga Federal District	57.207126058650566	57.334271986079926	57.27708024907029	57.384336255545016		ru:Усть-Кишерть (Пермский край)
Усть-Кишерть		node	540335128	place	town	57.24400173874827	57.360984357122646	18	0.3		Усть-Кишертское сельское поселение	Кишертский район	Perm Krai	Russia	ru	Усть-Кишерть, Усть-Кишерть, Усть-Кишертское сельское поселение, Кишертский район, Perm Krai, Volga Federal District	57.24400173874827	57.360984357122646	57.24400173874827	57.360984357122646		ru:Усть-Кишерть (Пермский край)
Усть-Кан	Ust-Kan	way	61402151	place	town	84.77465759664116	50.933386281529565	18	0.3		Усть-Канское сельское поселение	Ust-Kansky District	Altai Republic	Russia	ru	Усть-Кан, Усть-Канское сельское поселение, Ust-Kansky District, Altai Republic, Siberian Federal District	84.73310338051755	50.91588109584686	84.79654256905759	50.950961120827685		
Усть-Ишим		way	127307563	place	town	71.17165234878264	57.695413367018965	18	0.3			Усть-Ишимский район	Omsk Oblast	Russia	ru	Усть-Ишим, Усть-Ишимский район, Omsk Oblast, Siberian Federal District	71.14119007581728	57.6694611926846	71.19805282312734	57.722315797716135		
Усть-Илимск		relation	2380462	place	town	102.72996472391318	58.00831115359076	18	0.3				Irkutsk Oblast	Russia	ru	Усть-Илимск, Irkutsk Oblast, Siberian Federal District	102.52041462015143	57.91582619789306	102.88778279122954	58.09850256912309		
Усть-Джегута		way	84171816	place	town	41.97676571649798	44.08843019669352	18	0.3			Ust-Dzhegutinsky District	Karachay-Cherkessia	Russia	ru	Усть-Джегута, Ust-Dzhegutinsky District, Karachay-Cherkessia, North Caucasus federal district	41.93754222816807	44.04048336360811	42.01905824818724	44.133558195741635		
Усть-Баргузин		way	131451421	place	town	109.03271354479855	53.40514796232013	18	0.3			Barguzinsky Rayon	Buryatia	Russia	ru	Усть-Баргузин, Barguzinsky Rayon, Buryatia, Siberian Federal District	109.00315438687598	53.392343892760806	109.05511648685756	53.42251866036644		
Усть-Абакан		relation	3262148	place	town	91.39551609658986	53.823495706689855	18	0.3		Усть-Абаканский поссовет	Ust-Abakansky Rayon	Khakassia	Russia	ru	Усть-Абакан, Усть-Абаканский поссовет, Ust-Abakansky Rayon, Khakassia, Siberian Federal District	91.35366937951414	53.77781001771406	91.41568297396243	53.868378157884536		
Усолье-Сибирское		relation	1465804	place	town	103.64303213788332	52.76704473783266	18	0.3				Irkutsk Oblast	Russia	ru	Усолье-Сибирское, Irkutsk Oblast, Siberian Federal District	103.56052179982959	52.70646013214694	103.72392817566373	52.827605538913424		
Усогорск		way	101643886	place	town	48.687900024925355	63.429759611922975	18	0.3		городское поселение Усогорск	Udorsky District	Komi Republic	Russia	ru	Усогорск, городское поселение Усогорск, Udorsky District, Komi Republic, Northwestern Federal District	48.649219430841754	63.41260998657288	48.73534432413994	63.438842745116		
Урюпинск		relation	3374770	place	town	42.02880350854477	50.79029872863548	18	0.3				Volgograd Oblast	Russia	ru	Урюпинск, Volgograd Oblast, South federal district	41.94872653684859	50.75795028207989	42.095684852628246	50.82292218543418		
Урус-Мартан		way	120331564	place	town	45.54186470094963	43.11801523105136	18	0.3		Урус-Мартановское городское поселение	Urus-Martanovsky District	Chechnya	Russia	ru	Урус-Мартан, Урус-Мартановское городское поселение, Urus-Martanovsky District, Chechnya, North Caucasus federal district	45.50439951666874	43.09426632378513	45.568508167815224	43.160917457621274		
Урмары		way	177147846	place	town	47.94415520795749	55.6842158498504	18	0.3			Урмарский район	Chuvashia	Russia	ru	Урмары, Урмарский район, Chuvashia, Volga Federal District	47.923453569099905	55.670106634147956	47.96000235497383	55.694856634019686		
Уркарах	Urkarach	way	203470698	place	town	47.629990381673665	42.16288613267914	18	0.3			Dakhadayevsky District	Dagestan	Russia	ru	Уркарах, Dakhadayevsky District, Dagestan, North Caucasus federal district	47.611979364963084	42.144657295385926	47.64904732591959	42.176547419476		
Уржум		relation	5298824	place	town	49.998440905865124	57.11211496497444	18	0.3			Уржумский район	Kirov Oblast	Russia	ru	Уржум, Уржумский район, Kirov Oblast, Volga Federal District	49.970538875258114	57.09024352020007	50.046715874412854	57.134038629005566		
Урень	Uren	relation	2025517	place	town	45.79837728472471	57.46521692730364	18	0.3		городское поселение Урень	Уренский район	Nizhny Novgorod Oblast	Russia	ru	Урень, городское поселение Урень, Уренский район, Nizhny Novgorod Oblast, Volga Federal District	45.729585464214516	57.44308568544041	45.84543585510821	57.486880542788825		
Урай		way	68169928	place	town	64.75999975135997	60.11925788666137	18	0.3			городской округ Урай	Khanty-Mansiysk Autonomous Okrug – Ugra	Russia	ru	Урай, городской округ Урай, Khanty-Mansiysk Autonomous Okrug – Ugra, Ural Federal District	64.68164119115514	60.07818413035923	64.8867644667219	60.16412453796858		
Уразово		way	67978806	place	town	38.046514103136445	50.08544571531154	18	0.3			Валуйский район	Belgorod Oblast	Russia	ru	Уразово, Валуйский район, Belgorod Oblast, Central Federal District	38.0244739494847	50.06616448816538	38.074255748812845	50.10339606387183		
Упорово		way	179484764	place	town	66.27335404397206	56.30648264175797	18	0.3			Упоровский район	Tyumen Oblast	Russia	ru	Упорово, Упоровский район, Tyumen Oblast, Ural Federal District	66.24206045856627	56.28222151638881	66.30029448523557	56.32887309397682		
Унеча		relation	1522258	place	town	32.67576454576723	52.84619069091052	18	0.3		Унечское городское поселение	Унечский район	Bryansk Oblast	Russia	ru	Унеча, Унечское городское поселение, Унечский район, Bryansk Oblast, Central Federal District	32.619349121854356	52.822321335695726	32.732277916577885	52.87225166234811		
Улаган		way	239864436	place	town	87.95978430521845	50.63283143411398	18	0.3		Улаганское сельское поселение	Ulagansky Rayon	Altai Republic	Russia	ru	Улаган, Улаганское сельское поселение, Ulagansky Rayon, Altai Republic, Siberian Federal District	87.92645836974066	50.61420885691921	87.97821427490419	50.65160999852685		
Уват		way	52114999	place	town	68.88751503765772	59.14174529304994	18	0.3			Уватский район	Tyumen Oblast	Russia	ru	Уват, Уватский район, Tyumen Oblast, Ural Federal District	68.7992436652502	59.119960517154404	68.95790236348878	59.164205231246115		
Уват		node	286953863	place	town	68.89477297009003	59.142659549138585	18	0.3			Уватский район	Tyumen Oblast	Russia	ru	Уват, Уват, Уватский район, Tyumen Oblast, Ural Federal District	68.89477297009003	59.142659549138585	68.89477297009003	59.142659549138585		ru:Уват (Тюменская область)
Ува		relation	3477441	place	town	52.18763537971729	56.987548987341896	18	0.3			Uvinsky District	Udmurtia	Russia	ru	Ува, Uvinsky District, Udmurtia, Volga Federal District	52.124188429422134	56.96246216069114	52.209780988049765	57.01259667050482		
Убинское		way	111515342	place	town	79.6848551151082	55.29972701289768	18	0.3			Ubinsky District	Novosibirsk Oblast	Russia	ru	Убинское, Ubinsky District, Novosibirsk Oblast, Siberian Federal District	79.61813875072022	55.279180788924585	79.72472847971164	55.32114629590534		
Тюменцево		way	44901821	place	town	81.50231600705138	53.32150411236131	18	0.3		Тюменцевский сельсовет	Тюменцевский район	Altai Krai	Russia	ru	Тюменцево, Тюменцевский сельсовет, Тюменцевский район, Altai Krai, Siberian Federal District	81.47697304948576	53.30432125276515	81.52660355546165	53.33873919121427		
Тюкалинск	Tjukalinsk	relation	5583306	place	town	72.2215098290859	55.86822427313277	18	0.3			Тюкалинский район	Omsk Oblast	Russia	ru	Тюкалинск, Тюкалинский район, Omsk Oblast, Siberian Federal District	72.13042212071736	55.83279895565071	72.30471415802195	55.90632098697525		
Тюбе		way	302039649	place	town	47.288461334474405	43.05097718856472	18	0.3			Кумторкалинский район	Dagestan	Russia	ru	Тюбе, Кумторкалинский район, Dagestan, North Caucasus federal district	47.26525305537331	43.041023720455705	47.31183036929917	43.06068095977823		
Тучково	Tutschkowo	way	25880235	place	town	36.469822279984726	55.59558736589334	18	0.3		Тучково городское поселение	Рузский район	Moscow Oblast	Russia	ru	Тучково, Тучково городское поселение, Рузский район, Moscow Oblast, Central Federal District	36.43826742168412	55.572084970399494	36.50442863327973	55.62229877301717		
Туринская Слобода		way	103254311	place	town	64.38619769048461	57.61936067148828	18	0.3		Слободо-Туринское сельское поселение	Слободо-Туринский район	Sverdlovsk Oblast	Russia	ru	Туринская Слобода, Слободо-Туринское сельское поселение, Слободо-Туринский район, Восточный управленческий округ, Sverdlovsk Oblast, Ural Federal District	64.36314203014959	57.596235377818196	64.42641894504416	57.64095987204759		
Тулун		way	191594977	place	town	100.57630486999676	54.56407071495866	18	0.3				Irkutsk Oblast	Russia	ru	Тулун, Irkutsk Oblast, Siberian Federal District	100.53011654035572	54.52179922660257	100.65748928208495	54.6070938923914		
Тужа		relation	3119711	place	town	47.940624709971765	57.60234042081366	18	0.3		Тужинское городское поселение	Тужинский район	Kirov Oblast	Russia	ru	Тужа, Тужинское городское поселение, Тужинский район, Kirov Oblast, Volga Federal District	47.89375103791906	57.58346881727559	47.965769858728464	57.63853523891656		
Тугулым		way	43328261	place	town	64.64127741013979	57.05975376067321	18	0.3			Тугулымский городской округ	Sverdlovsk Oblast	Russia	ru	Тугулым, Тугулымский городской округ, Восточный управленческий округ, Sverdlovsk Oblast, Ural Federal District	64.6046610380383	57.04374214631699	64.66989236129587	57.06894719971201		
Трудовое		relation	3372537	place	town	132.09342987482177	43.29421788127482	18	0.3			Владивостокский городской округ	Primorsky Krai	Russia	ru	Трудовое, Советский район, Владивостокский городской округ, Primorsky Krai, Far Eastern Federal District	132.05308988592532	43.27033943169507	132.13386217967593	43.31897877762065		
Трубчевск	Trubtschewsk	relation	3691847	place	town	33.757988949110285	52.57098204813941	18	0.3			Трубчевский район	Bryansk Oblast	Russia	ru	Трубчевск, Трубчевский район, Bryansk Oblast, Central Federal District	33.73164225749122	52.527056726468125	33.7931983676643	52.61620673244064		
Тросна		way	178860242	place	town	35.778295756328745	52.4464040843853	18	0.3		Троснянское сельское поселение	Троснянский район	Oryol Oblast	Russia	ru	Тросна, Троснянское сельское поселение, Троснянский район, Oryol Oblast, Central Federal District	35.76683775017878	52.434876159584164	35.79358222391061	52.457294230173986		
Троицкое		way	321606493	place	town	84.6719086732819	52.9785818457078	18	0.3		Троицкий сельсовет	Троицкий район	Altai Krai	Russia	ru	Троицкое, Троицкий сельсовет, Троицкий район, Altai Krai, Siberian Federal District	84.63664175658772	52.95607966271963	84.70564183496919	53.000389168922865		
Трёхгорный	Trjochgorny	way	59342961	place	town	58.445288361642255	54.80617519878406	18	0.3			Трёхгорный городской округ	Chelyabinsk Oblast	Russia	ru	Трёхгорный, Трёхгорный городской округ, Chelyabinsk Oblast, Ural Federal District	58.407182749656045	54.77924276087351	58.491122229339794	54.83431857024607		
Трёхгорный-1		way	133610435	place	town	58.63144346284406	54.785575498268706	18	0.3			Трёхгорный городской округ	Chelyabinsk Oblast	Russia	ru	Трёхгорный-1, Трёхгорный городской округ, Chelyabinsk Oblast, Ural Federal District	58.61683191766036	54.77806426528732	58.64334488322658	54.794451724181876		
Трёхгорный-1		node	1474050426	place	town	58.64029814524205	54.78997176457367	18	0.3			Трёхгорный городской округ	Chelyabinsk Oblast	Russia	ru	Трёхгорный-1, Трёхгорный-1, Трёхгорный городской округ, Chelyabinsk Oblast, Ural Federal District	58.64029814524205	54.78997176457367	58.64029814524205	54.78997176457367		
Тоцкое Второе		way	148659620	place	town	52.82758973172804	52.54146982807013	18	0.3		Зареченский сельсовет	Тоцкий район	Orenburg Oblast	Russia	ru	Тоцкое Второе, Зареченский сельсовет, Тоцкий район, Orenburg Oblast, Volga Federal District	52.81408485854229	52.53541088554212	52.84375922652845	52.54716767820942		
Тоншаево		way	183290867	place	town	47.01066830951504	57.73616056437346	18	0.3		городское поселение Тоншаево	Тоншаевский район	Nizhny Novgorod Oblast	Russia	ru	Тоншаево, городское поселение Тоншаево, Тоншаевский район, Nizhny Novgorod Oblast, Volga Federal District	46.98602755314433	57.722330130770565	47.044167367221945	57.749618338561305		
Тонкино		relation	2451673	place	town	46.44906209185925	57.371418317831086	18	0.3		городское поселение Тонкино	Тонкинский район	Nizhny Novgorod Oblast	Russia	ru	Тонкино, городское поселение Тонкино, Тонкинский район, Nizhny Novgorod Oblast, Volga Federal District	46.430322041070895	57.356788041117845	46.48554227063511	57.38605412660044		
Томаровка		relation	5373411	place	town	36.23483835960981	50.684215224686156	18	0.3			Яковлевский район	Belgorod Oblast	Russia	ru	Томаровка, Яковлевский район, Belgorod Oblast, Central Federal District	36.19840719243342	50.657592079002754	36.26591101727939	50.70937715318936		
Токарёвка		way	382418592	place	town	41.16005721801764	51.98920676363004	18	0.3		Токарёвский поселковый округ	Токарёвский район	Tambov Oblast	Russia	ru	Токарёвка, Токарёвский поселковый округ, Токарёвский район, Tambov Oblast, Central Federal District	41.13078547264084	51.97941217449567	41.19341312531564	52.008993587175645		
Товарково		relation	3911312	place	town	35.93670014513662	54.68236091022811	18	0.3		городское поселение Товарково	Дзержинский район	Kaluga Oblast	Russia	ru	Товарково, городское поселение Товарково, Дзержинский район, Kaluga Oblast, Central Federal District	35.91517916380104	54.6612695691821	36.01391831846118	54.70340933592988		
Тлюстенхабль		way	45771818	place	town	39.09163183575576	44.97981236495068	18	0.3		Тлюстенхабльское городское поселение	Теучежский район	Adygea	Russia	ru	Тлюстенхабль, Тлюстенхабльское городское поселение, Теучежский район, Adygea, South federal district	39.07641076056876	44.971850185578575	39.111797563205734	44.98641106013355		
Тихорецк		relation	5359937	place	town	40.122328025806326	45.8515106394332	18	0.3			Tikhoretsky District	Krasnodar Krai	Russia	ru	Тихорецк, Tikhoretsky District, Krasnodar Krai, South federal district	40.06134708009242	45.81040763028899	40.169142378217344	45.88267799201263		
Тисуль		way	310974616	place	town	88.31030826351011	55.76681648814025	18	0.3			Тисульский район	Kemerovo Oblast	Russia	ru	Тисуль, Тисульский район, Kemerovo Oblast, Siberian Federal District	88.28312888543644	55.73904736865495	88.33936089453272	55.784390698795605		
Тимашёвск	Timaschewsk	relation	5290579	place	town	38.96430213323174	45.61437637273261	18	0.3			Тимашёвский район	Krasnodar Krai	Russia	ru	Тимашёвск, Тимашёвский район, Krasnodar Krai, South federal district	38.89641768800169	45.56087678025188	39.02236735021012	45.645075763657864		
Тёткино		relation	3348940	place	town	34.28808299389358	51.275121042050976	18	0.3			Глушковский район	Kursk Oblast	Russia	ru	Тёткино, Глушковский район, Kursk Oblast, Central Federal District	34.2379807906246	51.2558822692444	34.315575421063066	51.294247329716995		
Терновка		relation	3689989	place	town	41.58799510223915	51.681595191932686	18	0.3		Терновское сельское поселение	Терновский район	Voronezh Oblast	Russia	ru	Терновка, Терновское сельское поселение, Терновский район, Voronezh Oblast, Central Federal District	41.566816434316706	51.647512948705646	41.65451041988896	51.701178335231155		
Терней		relation	5428508	place	town	136.59757871052787	45.07299741911094	18	0.3			Тернейский район	Primorsky Krai	Russia	ru	Терней, Тернейский район, Primorsky Krai, Far Eastern Federal District	136.5304382798096	45.0306872901812	136.68964138265932	45.1151776285415		
Терекли-Мектеб	Terekli-Mekteb	way	246704423	place	town	45.86436062318931	44.17033157471111	18	0.3			Ногайский район	Dagestan	Russia	ru	Терекли-Мектеб, Ногайский район, Dagestan, North Caucasus federal district	45.83616924205473	44.156421848304184	45.90335706915104	44.18518535487246		
Темиртау		way	128299346	place	town	87.45271633419927	53.14191760400767	18	0.3		Темиртауское городское поселение	Таштагольский район	Kemerovo Oblast	Russia	ru	Темиртау, Темиртауское городское поселение, Таштагольский район, Kemerovo Oblast, Siberian Federal District	87.41009223056467	53.12269831912594	87.48071294992474	53.16048175933731		
Тельма		relation	2639599	place	town	103.71392209977637	52.69744967005444	18	0.3			Усольский район	Irkutsk Oblast	Russia	ru	Тельма, Усольский район, Irkutsk Oblast, Siberian Federal District	103.69547672735058	52.68546614690629	103.73184572140144	52.70940058759924		
Тельма		node	2032658793	place	town	103.71568675318743	52.695876135371684	18	0.3			Усольский район	Irkutsk Oblast	Russia	ru	Тельма, Тельма, Усольский район, Irkutsk Oblast, Siberian Federal District	103.71568675318743	52.695876135371684	103.71568675318743	52.695876135371684		ru:Тельма (Иркутская область)
Тевриз	Tewris	way	116801681	place	town	72.38950083834627	57.51090232291281	18	0.3			Тевризский район	Omsk Oblast	Russia	ru	Тевриз, Тевризский район, Omsk Oblast, Siberian Federal District	72.35292954728499	57.48156054884458	72.42752639005349	57.54006438897701		
Тбилисская		way	52704793	place	town	40.193571965080054	45.37132980490003	18	0.3			Тбилисский район	Krasnodar Krai	Russia	ru	Тбилисская, Тбилисский район, Krasnodar Krai, South federal district	40.13860299782368	45.34661144671281	40.2484169935089	45.39047914279979		
Ташла		way	124861687	place	town	52.743908380024095	51.769585058686964	18	0.3			Ташлинский район	Orenburg Oblast	Russia	ru	Ташла, Ташлинский район, Orenburg Oblast, Volga Federal District	52.71918813593495	51.74996285571972	52.76814565890502	51.78612666078085		
Тарумовка	Tarumowka	way	120331487	place	town	46.535540350462654	44.07142679364428	18	0.3		сельское поселение Село Тарумовка	Тарумовский район	Dagestan	Russia	ru	Тарумовка, сельское поселение Село Тарумовка, Тарумовский район, Dagestan, North Caucasus federal district	46.52136862027451	44.05963542562637	46.55211285438173	44.08643295680534		
Тарногский Городок		way	107668253	place	town	43.57512330969557	60.5031770056554	18	0.3		Тарногское сельское поселение	Тарногский район	Vologda Oblast	Russia	ru	Тарногский Городок, Тарногское сельское поселение, Тарногский район, Vologda Oblast, Northwestern Federal District	43.54413563996244	60.49050419669979	43.609669130829396	60.515621323930525		
Тарко-Сале		relation	6366441	place	town	77.74413100625179	64.90263547465239	18	0.3			Purovsky Rayon	Yamalo-Nenets Autonomous Okrug	Russia	ru	Тарко-Сале, Purovsky Rayon, Yamalo-Nenets Autonomous Okrug, Ural Federal District	77.60033185144225	64.8559580388931	77.84490564394251	64.94941684601102		
Тарбагатай		way	152277605	place	town	107.35923757875139	51.48494011123263	18	0.3			Tarbagataysky Rayon	Buryatia	Russia	ru	Тарбагатай, Tarbagataysky Rayon, Buryatia, Siberian Federal District	107.33043555421251	51.475177918154046	107.39287553607524	51.494457385100496		
Тарбагатай		way	149598886	place	town	109.09549607606323	51.175907262123644	18	0.3			Petrovsk-Zabaykalsky Rayon	Zabaykalsky Krai	Russia	ru	Тарбагатай, Petrovsk-Zabaykalsky Rayon, Zabaykalsky Krai, Siberian Federal District	109.07705829770909	51.16396573231042	109.11775134796908	51.19085755990003		
Тара	Tara	way	132503727	place	town	74.36489945563216	56.91608995193594	18	0.3			Тарский район	Omsk Oblast	Russia	ru	Тара, Тарский район, Omsk Oblast, Siberian Federal District	74.24201044656638	56.841019783095234	74.52927243373907	56.99096649881333		
Тамбовка		way	179746819	place	town	128.0791708270291	50.101772112041466	18	0.3		Тамбовский сельсовет	Тамбовский район	Amur Oblast	Russia	ru	Тамбовка, Тамбовский сельсовет, Тамбовский район, Amur Oblast, Far Eastern Federal District	128.02420197793293	50.078740360410805	128.14248521622272	50.132133167445105		
Тамала		way	40277780	place	town	43.24088124121869	52.54311418983471	18	0.3			Тамалинский район	Penza Oblast	Russia	ru	Тамала, Тамалинский район, Penza Oblast, Volga Federal District	43.209533585675075	52.527465260428784	43.284714647094745	52.55817018341014		
Талинка		way	52877985	place	town	66.45157809598551	61.54948260273042	18	0.3		городское поселение Талинка	Oktyabrsky District	Khanty-Mansiysk Autonomous Okrug – Ugra	Russia	ru	Талинка, городское поселение Талинка, Oktyabrsky District, Khanty-Mansiysk Autonomous Okrug – Ugra, Ural Federal District	66.41473336363484	61.53454458444216	66.47499648142437	61.56427913449306		
Талдом	Taldom	way	31541076	place	town	37.52773711304471	56.7329658194384	18	0.3		городское поселение Талдом	Талдомский район	Moscow Oblast	Russia	ru	Талдом, городское поселение Талдом, Талдомский район, Moscow Oblast, Central Federal District	37.49883943705558	56.715294755891875	37.55512257576123	56.74738009450688		
Таксимо	Taksimo	way	173527331	place	town	114.8429630338327	56.356302075831366	18	0.3			Muysky Rayon	Buryatia	Russia	ru	Таксимо, Muysky Rayon, Buryatia, Siberian Federal District	114.78903554806635	56.33902902695701	114.8941458711477	56.374069237897764		
Тайшет		way	48180461	place	town	97.99864352871472	55.93727816333261	18	0.3			Tayshetsky Rayon	Irkutsk Oblast	Russia	ru	Тайшет, Tayshetsky Rayon, Irkutsk Oblast, Siberian Federal District	97.96007708676522	55.913912979593725	98.04659433695092	55.96333108814315		
Тайга		way	324713452	place	town	85.62470518870353	56.0661100686758	18	0.3			Тайгинский городской округ	Kemerovo Oblast	Russia	ru	Тайга, Тайгинский городской округ, Kemerovo Oblast, Siberian Federal District	85.5707684878161	56.03872463080828	85.67333196961818	56.08924621691051		
Таёжный		relation	3527591	place	town	62.67893634338925	61.16187678744453	18	0.3		городское поселение Таёжный	Sovetsky District	Khanty-Mansiysk Autonomous Okrug – Ugra	Russia	ru	Таёжный, городское поселение Таёжный, Sovetsky District, Khanty-Mansiysk Autonomous Okrug – Ugra, Ural Federal District	62.65627624596657	61.15306757484722	62.70003304947457	61.17085958925656		
Таврическое		relation	4683960	place	town	73.63242244065955	54.58535748007715	18	0.3			Таврический район	Omsk Oblast	Russia	ru	Таврическое, Таврический район, Omsk Oblast, Siberian Federal District	73.59511091761252	54.57040848149575	73.69528924504752	54.59957498996863		
Таборы		way	107699751	place	town	64.54811213600925	58.518965570577706	18	0.3		Таборинское сельское поселение	Таборинский район	Sverdlovsk Oblast	Russia	ru	Таборы, Таборинское сельское поселение, Таборинский район, Восточный управленческий округ, Sverdlovsk Oblast, Ural Federal District	64.52310076157036	58.5081078208448	64.57146057102511	58.53222775305497		
Тulgan	Тюльган	relation	6286206	place	town	56.16380824432494	52.338466335815966	18	0.3		Тюльганский поссовет	Тюльганский район	Orenburg Oblast	Russia	ru	Тulgan, Тюльганский поссовет, Тюльганский район, Orenburg Oblast, Volga Federal District	56.1222174388719	52.31785213460812	56.20228908933623	52.3580953281248		
Сямжа		way	107667404	place	town	41.07784813280076	60.01713214975254	18	0.3			Сямженский район	Vologda Oblast	Russia	ru	Сямжа, Сямженский район, Vologda Oblast, Northwestern Federal District	41.040181625562866	60.00620252519991	41.11255835363779	60.029093167490664		
Сухобузимское		relation	3124672	place	town	93.22291042542611	56.498309662411046	18	0.3		Сухобузимский сельсовет	Sukhobuzimsky Rayon	Krasnoyarsk Krai	Russia	ru	Сухобузимское, Сухобузимский сельсовет, Sukhobuzimsky Rayon, Krasnoyarsk Krai, Siberian Federal District	93.11964409341967	56.47727142072165	93.3176128278946	56.51934446752012		
Сухобезводное		relation	2451672	place	town	44.90400827277042	57.04945143775409	18	0.3			Семёновский городской округ	Nizhny Novgorod Oblast	Russia	ru	Сухобезводное, Семёновский городской округ, Nizhny Novgorod Oblast, Volga Federal District	44.8667984520004	57.035975474836405	44.93722571703523	57.062740568050046		
Сусуман		relation	2621522	place	town	148.153321716376	62.78211698534328	18	0.3			Susumansky Urban District	Magadan Oblast	Russia	ru	Сусуман, Susumansky Urban District, Magadan Oblast, Far Eastern Federal District	148.1265832232461	62.771214099061766	148.1856507463669	62.79279632626712		
Сусанино	Sussanino	way	122396250	place	town	41.59320690818537	58.14903371059496	18	0.3			Сусанинский район	Kostroma Oblast	Russia	ru	Сусанино, Сусанинский район, Kostroma Oblast, Central Federal District	41.56007947964098	58.13091538869508	41.62967534370002	58.16639162623893		
Сурское		way	147579554	place	town	46.71679256782383	54.47857467394607	18	0.3		Сурское городское поселение	Sursky District	Ulyanovsk Oblast	Russia	ru	Сурское, Сурское городское поселение, Sursky District, Ulyanovsk Oblast, Volga Federal District	46.68884315281386	54.463694029785046	46.73852453694198	54.4941754912278		
Сураж	Surasch	way	130045382	place	town	32.39855096370903	53.01457004989747	18	0.3			Суражский район	Bryansk Oblast	Russia	ru	Сураж, Суражский район, Bryansk Oblast, Central Federal District	32.36641547058588	52.993127926203655	32.438887752356976	53.03414535611646		
Суна	Suna	relation	6049084	place	town	50.05531026527963	57.833678224284114	18	0.3		Сунское городское поселение	Сунский район	Kirov Oblast	Russia	ru	Суна, Сунское городское поселение, Сунский район, Kirov Oblast, Volga Federal District	50.0302514696472	57.82332058080408	50.087195521418074	57.84402807259424		
Судиславль	Sudislawl	relation	4826437	place	town	41.70830423744242	57.87818592058791	18	0.3			Судиславский район	Kostroma Oblast	Russia	ru	Судиславль, Судиславский район, Kostroma Oblast, Central Federal District	41.68247311942807	57.86424119973523	41.73222172641963	57.89207741635544		
Суджа		relation	1766827	place	town	35.271312236344976	51.19016865127823	18	0.3			Суджанский район	Kursk Oblast	Russia	ru	Суджа, Суджанский район, Kursk Oblast, Central Federal District	35.258610019889126	51.18065234132921	35.32570363439379	51.22075614379611		
Ступино	Stupino	way	37094231	place	town	38.10220556924244	54.89417445326991	18	0.3				Moscow Oblast	Russia	ru	Ступино, Moscow Oblast, Central Federal District	37.98760497490955	54.84071756658582	38.19915532619169	54.94791892305187		
Струнино	Strunino	relation	3303129	place	town	38.58971478749132	56.370788854362246	18	0.3			Александровский район	Vladimir Oblast	Russia	ru	Струнино, Александровский район, Vladimir Oblast, Central Federal District	38.554015183163955	56.349827684272555	38.62196199159262	56.390897752537285		
Струги Красные	Strugi Krasnyje	way	27463233	place	town	29.110475755390972	58.26399515874757	18	0.3			Струго-Красненский район	Pskov Oblast	Russia	ru	Струги Красные, Струго-Красненский район, Pskov Oblast, Northwestern Federal District	29.05420509436235	58.24370244543594	29.130273547871013	58.28420329865616		
Строитель		relation	4742816	place	town	36.488007268448364	50.78094787745509	18	0.3		городское поселение Строитель	Яковлевский район	Belgorod Oblast	Russia	ru	Строитель, городское поселение Строитель, Яковлевский район, Belgorod Oblast, Central Federal District	36.445575519242084	50.75333176961221	36.519670369829505	50.80743796042568		
Столбовая		way	39585433	place	town	37.49072825452801	55.25062276471257	18	0.3		городское поселение Столбовая	Чеховский район	Moscow Oblast	Russia	ru	Столбовая, городское поселение Столбовая, Чеховский район, Moscow Oblast, Central Federal District	37.4756644806092	55.23733179039791	37.503833961699605	55.263002961428406		
Стерлибашево		way	65502570	place	town	55.24906355570452	53.43541790643628	18	0.3			Стерлибашевский район	Bashkortostan	Russia	ru	Стерлибашево, Стерлибашевский район, Bashkortostan, Volga Federal District	55.20855613007001	53.423750548675855	55.29478931755718	53.44937595451502		
